epoch,accuracy,loss,lr,val_accuracy,val_loss
260,0.9983825087547302,0.09715842455625534,3e-05,0.9921510219573975,0.09070248156785965
261,0.9981720447540283,0.09743498265743256,3e-05,0.9926510453224182,0.08969742059707642
262,0.9982385635375977,0.09696415811777115,3e-05,0.9919739365577698,0.09061223268508911
263,0.9985799789428711,0.09656678140163422,3e-05,0.9914922118186951,0.09191733598709106
264,0.9981481432914734,0.09702786803245544,3e-05,0.9920077919960022,0.09080789983272552
265,0.9985113143920898,0.09594759345054626,3e-05,0.991825520992279,0.09093590080738068
266,0.9986878037452698,0.09583019465208054,3e-05,0.9919062256813049,0.09047122299671173
267,0.9983716607093811,0.09622392803430557,3e-05,0.9924218654632568,0.08939376473426819
268,0.9985264539718628,0.09570416808128357,3e-05,0.9914218783378601,0.09140697121620178
269,0.9987579584121704,0.09531888365745544,3e-05,0.9914426803588867,0.09108080714941025
270,0.9986226558685303,0.09528834372758865,3e-05,0.9918776154518127,0.08983957767486572
271,0.9986986517906189,0.09505299478769302,3e-05,0.9916796684265137,0.09022831916809082
272,0.9981264472007751,0.09610393643379211,3e-05,0.9916666746139526,0.09000206738710403
273,0.9983015060424805,0.09560323506593704,3e-05,0.9913880228996277,0.09046412259340286
274,0.9980946183204651,0.09662006795406342,3e-05,0.9907395839691162,0.09167962521314621
275,0.9986205101013184,0.09467603266239166,3e-05,0.9910833239555359,0.09075724333524704
276,0.9985243082046509,0.09458111971616745,3e-05,0.9916666746139526,0.08954736590385437
277,0.9985771179199219,0.09428384900093079,3e-05,0.9915078282356262,0.08973779529333115
278,0.9987268447875977,0.09423690289258957,2.9999999e-06,0.9914869666099548,0.08980996906757355
279,0.9984230399131775,0.09478423744440079,2.9999999e-06,0.9914973974227905,0.08981189131736755
280,0.9982457756996155,0.09526530653238297,2.9999999e-06,0.9915260672569275,0.08976741880178452
281,0.99874347448349,0.09412545710802078,2.9999999e-06,0.9915390610694885,0.08970800787210464
282,0.9986870884895325,0.09404939413070679,2.9999999e-06,0.9915260672569275,0.08972367644309998
283,0.9987015128135681,0.09410187602043152,2.9999999e-06,0.9915130138397217,0.0897788479924202
284,0.998722493648529,0.09399119019508362,2.9999999e-06,0.9914765357971191,0.0898948386311531
285,0.998308002948761,0.09545809775590897,2.9999999e-06,0.9913958311080933,0.09008287638425827
286,0.9987145662307739,0.09400623291730881,2.9999999e-06,0.9913176894187927,0.09023042768239975
287,0.9986885190010071,0.09400270879268646,2.9999999e-06,0.9912786483764648,0.09030798077583313
288,0.9987977147102356,0.09384524822235107,2.9999998e-07,0.991281270980835,0.09034623205661774
289,0.9988086223602295,0.09389465302228928,2.9999998e-07,0.9912890791893005,0.09037348628044128
290,0.9987680912017822,0.09383269399404526,2.9999998e-07,0.9912968873977661,0.09039892256259918
291,0.9987724423408508,0.09395889192819595,2.9999998e-07,0.9913125038146973,0.09042143821716309
292,0.9983752965927124,0.09505598992109299,2.9999998e-07,0.9913176894187927,0.09044848382472992
293,0.998202383518219,0.09539350122213364,2.9999998e-07,0.9913176894187927,0.09048175811767578
294,0.9987745881080627,0.09384196251630783,2.9999998e-07,0.9907968640327454,0.09146708250045776
295,0.9987644553184509,0.09386301040649414,2.9999998e-07,0.9913254976272583,0.09054011106491089
296,0.9985923171043396,0.09426632523536682,2.9999998e-07,0.9913281202316284,0.09055735170841217
297,0.998836100101471,0.09380865097045898,2.9999998e-07,0.9908099174499512,0.09154120087623596
298,0.9979506731033325,0.09572062641382217,3e-08,0.9913437366485596,0.09059692174196243
299,0.9987167119979858,0.09392222762107849,3e-08,0.9913463592529297,0.09062080830335617
300,0.9987116456031799,0.0939188152551651,3e-08,0.991335928440094,0.09064332395792007
301,0.9987767934799194,0.09388310462236404,3e-08,0.9913333058357239,0.0906648188829422
302,0.9988172650337219,0.09383067488670349,3e-08,0.9913307428359985,0.09068729728460312
303,0.99874347448349,0.09393644332885742,3e-08,0.9913437366485596,0.09070845693349838
304,0.9987586736679077,0.09384110569953918,3e-08,0.9917213320732117,0.09001468122005463
305,0.9987579584121704,0.0938870832324028,3e-08,0.9913515448570251,0.09074211865663528
306,0.9987854361534119,0.09388807415962219,3e-08,0.9913567900657654,0.09075905382633209
307,0.9988078474998474,0.09383705258369446,3e-08,0.9907838702201843,0.09178824722766876
308,0.9983991384506226,0.09488008916378021,2.9999998e-09,0.9913541674613953,0.0907924622297287
309,0.9987753033638,0.09391108900308609,2.9999998e-09,0.9913489818572998,0.09080930799245834
310,0.9987984895706177,0.0938071683049202,2.9999998e-09,0.9913489818572998,0.09082601219415665
311,0.9987196326255798,0.09388947486877441,2.9999998e-09,0.9913489818572998,0.0908423662185669
312,0.9988223314285278,0.09377864003181458,2.9999998e-09,0.9913515448570251,0.090855173766613
313,0.9987753033638,0.09396318346261978,2.9999998e-09,0.9913515448570251,0.090866819024086
314,0.9985937476158142,0.0942411944270134,2.9999998e-09,0.9913437366485596,0.09087885171175003
315,0.998725414276123,0.09401582926511765,2.9999998e-09,0.9913437366485596,0.09089037775993347
316,0.9983362555503845,0.09479158371686935,2.9999998e-09,0.9913437366485596,0.09090392291545868
317,0.998501181602478,0.09454483538866043,2.9999998e-09,0.9913385510444641,0.09091696888208389
318,0.9988317489624023,0.0938703715801239,2.9999997e-10,0.9913307428359985,0.09092923998832703
319,0.9988259673118591,0.09384255111217499,2.9999997e-10,0.9912604093551636,0.09068868309259415
320,0.9982508420944214,0.09506790339946747,2.9999997e-10,0.9913307428359985,0.09095385670661926
321,0.9987644553184509,0.09378739446401596,2.9999997e-10,0.9913281202316284,0.090965636074543
322,0.9987999200820923,0.09380936622619629,2.9999997e-10,0.9913307428359985,0.09097471088171005
323,0.9982892274856567,0.09508917480707169,2.9999997e-10,0.9913281202316284,0.09098736941814423
324,0.9987369775772095,0.09390641748905182,2.9999997e-10,0.9913281202316284,0.09099888056516647
325,0.9987825751304626,0.0938352420926094,2.9999997e-10,0.991322934627533,0.09100908041000366
326,0.9987658858299255,0.09390212595462799,2.9999997e-10,0.9907473921775818,0.09207893908023834
327,0.9987037181854248,0.09390754252672195,2.9999997e-10,0.9913203120231628,0.09102508425712585
328,0.9985973834991455,0.09435054659843445,2.9999996e-11,0.9913203120231628,0.09103573858737946
329,0.9987688064575195,0.09381067752838135,2.9999996e-11,0.9913203120231628,0.09104262292385101
330,0.9987413287162781,0.09388727694749832,2.9999996e-11,0.991322934627533,0.09105133265256882
331,0.9985395073890686,0.09437508136034012,2.9999996e-11,0.991322934627533,0.09105955809354782
332,0.9987637400627136,0.09391862899065018,2.9999996e-11,0.9913307428359985,0.09106522798538208
333,0.9987478256225586,0.09387560188770294,2.9999996e-11,0.9913307428359985,0.09107096493244171
334,0.9987340569496155,0.09389036148786545,2.9999996e-11,0.991322934627533,0.09107737243175507
335,0.9987326264381409,0.0938698947429657,2.9999996e-11,0.9913254976272583,0.09108208119869232
336,0.998081624507904,0.0955175906419754,2.9999996e-11,0.9913254976272583,0.09108681231737137
337,0.9987478256225586,0.09393121302127838,2.9999996e-11,0.991322934627533,0.09109123796224594
338,0.9987471103668213,0.09388754516839981,2.9999996e-12,0.9913281202316284,0.09109864383935928
339,0.9987919330596924,0.09386932104825974,2.9999996e-12,0.9913254976272583,0.09110602736473083
340,0.9987521767616272,0.09391631931066513,2.9999996e-12,0.9913307428359985,0.09111103415489197
341,0.9987413287162781,0.09385225921869278,2.9999996e-12,0.9913281202316284,0.09111765772104263
342,0.9984635710716248,0.09457286447286606,2.9999996e-12,0.9913333058357239,0.09112188965082169
343,0.9987586736679077,0.09397975355386734,2.9999996e-12,0.9913203120231628,0.09112916886806488
344,0.998746395111084,0.09396104514598846,2.9999996e-12,0.9913203120231628,0.09113383293151855
345,0.9984859824180603,0.09464231878519058,2.9999996e-12,0.9913254976272583,0.09113974869251251
346,0.998730480670929,0.09391196072101593,2.9999996e-12,0.9913254976272583,0.09114523977041245
347,0.9987644553184509,0.09387741982936859,2.9999996e-12,0.9913254976272583,0.09115099161863327
348,0.9987311959266663,0.09392759203910828,2.9999996e-13,0.9913254976272583,0.09115725755691528
349,0.9984939098358154,0.09438744187355042,2.9999996e-13,0.9913254976272583,0.09116107225418091
350,0.9987413287162781,0.09391924738883972,2.9999996e-13,0.991322934627533,0.09116756170988083
351,0.9987290501594543,0.09394950419664383,2.9999996e-13,0.9913254976272583,0.09116995334625244
352,0.9987181425094604,0.09393395483493805,2.9999996e-13,0.9913307428359985,0.09117232263088226
353,0.998485267162323,0.09456387907266617,2.9999996e-13,0.9913333058357239,0.091176338493824
354,0.9987376928329468,0.0938982143998146,2.9999996e-13,0.9913254976272583,0.09118011593818665
355,0.9988186955451965,0.09387674927711487,2.9999996e-13,0.9913307428359985,0.09118404984474182
356,0.9982638955116272,0.09501468390226364,2.9999996e-13,0.9916041493415833,0.09061269462108612
357,0.9987666606903076,0.09395389258861542,2.9999996e-13,0.9913333058357239,0.09119276702404022
358,0.998416543006897,0.09497041255235672,2.9999996e-14,0.9913307428359985,0.09119711071252823
359,0.9982219338417053,0.09530168771743774,2.9999996e-14,0.9913281202316284,0.09120409935712814
360,0.9987246990203857,0.09394468367099762,2.9999996e-14,0.9913281202316284,0.0912054032087326
361,0.9987775087356567,0.09393218159675598,2.9999996e-14,0.9913281202316284,0.09120704978704453
362,0.9987702369689941,0.09390747547149658,2.9999996e-14,0.9913307428359985,0.09121044725179672
363,0.9987030029296875,0.09395074844360352,2.9999996e-14,0.9913281202316284,0.09121175855398178
364,0.9987919330596924,0.09387814998626709,2.9999996e-14,0.9913254976272583,0.0912129208445549
365,0.9979825019836426,0.09564696252346039,2.9999996e-14,0.9913333058357239,0.09121661633253098
366,0.9985286593437195,0.09460633248090744,2.9999996e-14,0.9913333058357239,0.09122011065483093
367,0.9987297654151917,0.09387414157390594,2.9999996e-14,0.9913333058357239,0.09122122079133987
368,0.9988093376159668,0.0938008651137352,2.9999997e-15,0.9913307428359985,0.09122344851493835
369,0.9987398982048035,0.09388872236013412,2.9999997e-15,0.9913307428359985,0.09122313559055328
370,0.9987471103668213,0.09383184462785721,2.9999997e-15,0.9915963411331177,0.09066426753997803
371,0.9988049864768982,0.09382559359073639,2.9999997e-15,0.9913333058357239,0.09122742712497711
372,0.9987514615058899,0.0938756987452507,2.9999997e-15,0.9913281202316284,0.09123115986585617
373,0.9987760186195374,0.09391459822654724,2.9999997e-15,0.9913281202316284,0.09123338013887405
374,0.9987745881080627,0.09387711435556412,2.9999997e-15,0.9915885329246521,0.09067899733781815
375,0.9985734820365906,0.09439019113779068,2.9999997e-15,0.9907317757606506,0.0923537015914917
376,0.9985865354537964,0.09431939572095871,2.9999997e-15,0.9913333058357239,0.09124160557985306
377,0.9987767934799194,0.09387087821960449,2.9999997e-15,0.9913333058357239,0.09124291688203812
378,0.9987391233444214,0.09394872933626175,2.9999996e-16,0.9913333058357239,0.0912441536784172
379,0.9988158345222473,0.09387844800949097,2.9999996e-16,0.9913333058357239,0.09124794602394104
380,0.9987775087356567,0.09383000433444977,2.9999996e-16,0.991335928440094,0.09125006198883057
381,0.9987471103668213,0.09397755563259125,2.9999996e-16,0.991335928440094,0.09125357866287231
382,0.9988158345222473,0.09388943761587143,2.9999996e-16,0.9913385510444641,0.09125323593616486
383,0.9987789392471313,0.09390825778245926,2.9999996e-16,0.9913411736488342,0.09125357866287231
384,0.9988266825675964,0.09375420957803726,2.9999996e-16,0.9913411736488342,0.09125430136919022
385,0.9987637400627136,0.09391012787818909,2.9999996e-16,0.9913411736488342,0.09125387668609619
386,0.9987630248069763,0.09393083304166794,2.9999996e-16,0.9913411736488342,0.09125638753175735
387,0.998709499835968,0.09391281008720398,2.9999996e-16,0.9913437366485596,0.09125658869743347
388,0.9985995292663574,0.09429815411567688,2.9999995e-17,0.9913463592529297,0.09126106649637222
389,0.9987441897392273,0.09393180161714554,2.9999995e-17,0.9907395839691162,0.0923759788274765
390,0.9988013505935669,0.0938650369644165,2.9999995e-17,0.9913463592529297,0.09126286953687668
391,0.9987565279006958,0.09392782300710678,2.9999995e-17,0.9913463592529297,0.09126178175210953
392,0.9978392720222473,0.09625343233346939,2.9999995e-17,0.9913463592529297,0.09126632660627365
393,0.9987398982048035,0.09392055124044418,2.9999995e-17,0.9913463592529297,0.09127019345760345
394,0.9987615942955017,0.09390828758478165,2.9999995e-17,0.9913463592529297,0.09127093851566315
395,0.9987167119979858,0.09394297003746033,2.9999995e-17,0.9913489818572998,0.09127166867256165
396,0.9986472725868225,0.09425871074199677,2.9999995e-17,0.9913489818572998,0.09127592295408249
397,0.9988172650337219,0.09379780292510986,2.9999995e-17,0.9913489818572998,0.0912773460149765
398,0.9987818002700806,0.09390313923358917,2.9999994e-18,0.9913489818572998,0.09127523750066757
399,0.9987644553184509,0.09382874518632889,2.9999994e-18,0.9907395839691162,0.09239190816879272
400,0.9987789392471313,0.0938725471496582,2.9999994e-18,0.9913515448570251,0.09127484261989594
401,0.9986176490783691,0.0943027213215828,2.9999994e-18,0.9907395839691162,0.09239581227302551
402,0.9983087182044983,0.09490147978067398,2.9999994e-18,0.9913489818572998,0.091278076171875
403,0.998722493648529,0.09392307698726654,2.9999994e-18,0.9913515448570251,0.09127882122993469
404,0.998828113079071,0.09388486295938492,2.9999994e-18,0.9913515448570251,0.09127911180257797
405,0.9987572431564331,0.09389200806617737,2.9999994e-18,0.9913541674613953,0.09127955883741379
406,0.99881511926651,0.09384298324584961,2.9999994e-18,0.9913541674613953,0.09127890318632126
407,0.9984844923019409,0.09465845674276352,2.9999994e-18,0.9913541674613953,0.09128133207559586
408,0.9987427592277527,0.09386458992958069,2.9999995e-19,0.9913515448570251,0.09127679467201233
409,0.9987709522247314,0.09387821704149246,2.9999995e-19,0.9913515448570251,0.09127570688724518
410,0.9987969994544983,0.0937826931476593,2.9999995e-19,0.9913515448570251,0.0912766084074974
411,0.998693585395813,0.09390614181756973,2.9999995e-19,0.9907395839691162,0.09239756315946579
412,0.9981944561004639,0.09566119313240051,2.9999995e-19,0.9913515448570251,0.09127368032932281
413,0.9987927079200745,0.09390175342559814,2.9999995e-19,0.9913515448570251,0.0912754088640213
414,0.9987478256225586,0.09385322779417038,2.9999995e-19,0.9913489818572998,0.09127593040466309
415,0.9987376928329468,0.09385906904935837,2.9999995e-19,0.9913489818572998,0.09127539396286011
416,0.9988100528717041,0.09382124990224838,2.9999995e-19,0.991572916507721,0.09073280543088913
417,0.9987883567810059,0.0938444510102272,2.9999995e-19,0.9913515448570251,0.0912771001458168
418,0.9980475902557373,0.09547111392021179,2.9999996e-20,0.9913541674613953,0.0912787988781929
419,0.9987499713897705,0.09377899765968323,2.9999996e-20,0.9913515448570251,0.09127938747406006
420,0.9988404512405396,0.09379056841135025,2.9999996e-20,0.9913541674613953,0.0912788063287735
421,0.9986610412597656,0.09393758326768875,2.9999996e-20,0.9913541674613953,0.09127774834632874
422,0.9987673759460449,0.09386397153139114,2.9999996e-20,0.9913515448570251,0.09127813577651978
423,0.9987840056419373,0.09380140900611877,2.9999996e-20,0.9913541674613953,0.0912780836224556
424,0.9987456798553467,0.0939100980758667,2.9999996e-20,0.9913515448570251,0.09127657115459442
425,0.9986168742179871,0.09425144642591476,2.9999996e-20,0.9913593530654907,0.09127754718065262
426,0.9976692795753479,0.09650815278291702,2.9999996e-20,0.9913541674613953,0.09127911180257797
427,0.9987673759460449,0.09389346092939377,2.9999996e-20,0.9913567900657654,0.09127835929393768
428,0.9986154437065125,0.09419059753417969,2.9999995e-21,0.9913515448570251,0.09127473086118698
429,0.9987825751304626,0.09391891211271286,2.9999995e-21,0.9913515448570251,0.09127397835254669
430,0.9987543225288391,0.09391992539167404,2.9999995e-21,0.9913515448570251,0.0912739560008049
431,0.9987239837646484,0.0939125120639801,2.9999995e-21,0.9913515448570251,0.09127259999513626
432,0.9988086223602295,0.09388792514801025,2.9999995e-21,0.9913541674613953,0.09127269685268402
433,0.9987796545028687,0.09380567073822021,2.9999995e-21,0.9913567900657654,0.09127308428287506
434,0.9987543225288391,0.09390143305063248,2.9999995e-21,0.9913567900657654,0.09127486497163773
435,0.9987290501594543,0.09398366510868073,2.9999995e-21,0.9913593530654907,0.09127461910247803
436,0.9987015128135681,0.09410198777914047,2.9999995e-21,0.9913593530654907,0.09127353876829147
437,0.9984034895896912,0.09462377429008484,2.9999995e-21,0.9913593530654907,0.09127380698919296
438,0.9987319111824036,0.09397847205400467,2.9999994e-22,0.9913567900657654,0.09127239882946014
439,0.998780369758606,0.09396465867757797,2.9999994e-22,0.9913567900657654,0.09127378463745117
440,0.998762309551239,0.0939355418086052,2.9999994e-22,0.9913567900657654,0.09127300977706909
441,0.9988389611244202,0.09385015815496445,2.9999994e-22,0.9907447695732117,0.09239670634269714
442,0.9987420439720154,0.0939929187297821,2.9999994e-22,0.9913567900657654,0.09127306938171387
443,0.9988136291503906,0.09381186217069626,2.9999994e-22,0.9913567900657654,0.09127487987279892
444,0.9988382458686829,0.09380313754081726,2.9999994e-22,0.9913567900657654,0.09127423912286758
445,0.9987492561340332,0.09390000253915787,2.9999994e-22,0.9913567900657654,0.09127587825059891
446,0.9987745881080627,0.09389204531908035,2.9999994e-22,0.9913593530654907,0.09127968549728394
447,0.9987543225288391,0.09390105307102203,2.9999994e-22,0.9907447695732117,0.0924043282866478
448,0.9985893964767456,0.09426034241914749,2.9999995e-23,0.9907447695732117,0.09240560978651047
449,0.9987738728523254,0.09399093687534332,2.9999995e-23,0.9913593530654907,0.09128075838088989
450,0.998812198638916,0.09390095621347427,2.9999995e-23,0.9913567900657654,0.09128320962190628
451,0.9987406134605408,0.09395679086446762,2.9999995e-23,0.9913567900657654,0.09128397703170776
452,0.9986972212791443,0.09389784932136536,2.9999995e-23,0.9913593530654907,0.09128476679325104
453,0.9987745881080627,0.09382065385580063,2.9999995e-23,0.9913593530654907,0.09128400683403015
454,0.998812198638916,0.0938744843006134,2.9999995e-23,0.9907395839691162,0.09241114556789398
455,0.9987376928329468,0.09392205625772476,2.9999995e-23,0.9913567900657654,0.0912863090634346
456,0.9987775087356567,0.093912772834301,2.9999995e-23,0.9907369613647461,0.09241054207086563
457,0.9987499713897705,0.09388252347707748,2.9999995e-23,0.9913593530654907,0.09128448367118835
458,0.9974139332771301,0.09944232553243637,2.9999996e-24,0.9913567900657654,0.09128279983997345
459,0.9987731575965881,0.0938800498843193,2.9999996e-24,0.9913567900657654,0.09128133952617645
460,0.9986899495124817,0.09393423050642014,2.9999996e-24,0.9913567900657654,0.09128233045339584
461,0.9987897872924805,0.09391674399375916,2.9999996e-24,0.9913567900657654,0.09128208458423615
462,0.99881511926651,0.09388450533151627,2.9999996e-24,0.9913567900657654,0.0912797823548317
463,0.9987905025482178,0.09388313442468643,2.9999996e-24,0.9913567900657654,0.09127911180257797
464,0.9987796545028687,0.09392523765563965,2.9999996e-24,0.9907447695732117,0.09240273386240005
465,0.9987528920173645,0.09393460303544998,2.9999996e-24,0.9913567900657654,0.09127732366323471
466,0.9987615942955017,0.09380243718624115,2.9999996e-24,0.9913567900657654,0.09127873927354813
467,0.9987507462501526,0.0938798189163208,2.9999996e-24,0.9913567900657654,0.09127818793058395
468,0.9983904957771301,0.09504473209381104,2.9999996e-25,0.9913593530654907,0.09127864241600037
469,0.9987189173698425,0.0939190685749054,2.9999996e-25,0.9913567900657654,0.09127909690141678
470,0.9987912178039551,0.09385576844215393,2.9999996e-25,0.9913567900657654,0.09128008782863617
471,0.9987810850143433,0.09391064941883087,2.9999996e-25,0.9913567900657654,0.09128144383430481
472,0.9987868666648865,0.09388533979654312,2.9999996e-25,0.9913567900657654,0.09128333628177643
473,0.9987550377845764,0.09390981495380402,2.9999996e-25,0.9913567900657654,0.09128351509571075
474,0.9987767934799194,0.09400887787342072,2.9999996e-25,0.9913567900657654,0.09128611534833908
475,0.9987586736679077,0.09390383213758469,2.9999996e-25,0.9913567900657654,0.0912838950753212
476,0.9987738728523254,0.09393548220396042,2.9999996e-25,0.9913567900657654,0.09128392487764359
477,0.9987586736679077,0.09390664100646973,2.9999996e-25,0.9913567900657654,0.09128472954034805
478,0.9988006353378296,0.09384382516145706,2.9999995e-26,0.9913567900657654,0.09128544479608536
479,0.9984447360038757,0.09460080415010452,2.9999995e-26,0.9913567900657654,0.09128578752279282
480,0.9987666606903076,0.09391599893569946,2.9999995e-26,0.9907422065734863,0.09241195768117905
481,0.9988064169883728,0.09389437735080719,2.9999995e-26,0.9913567900657654,0.09128792583942413
482,0.998836100101471,0.09383009374141693,2.9999995e-26,0.9913567900657654,0.09128648787736893
483,0.9984244704246521,0.09461134672164917,2.9999995e-26,0.9913567900657654,0.09128763526678085
484,0.9987536072731018,0.09394046664237976,2.9999995e-26,0.9913567900657654,0.09128792583942413
485,0.9987658858299255,0.09382836520671844,2.9999995e-26,0.9913567900657654,0.09128725528717041
486,0.998867928981781,0.09379413723945618,2.9999995e-26,0.9913567900657654,0.09128937125205994
487,0.9987485408782959,0.09384134411811829,2.9999995e-26,0.9913567900657654,0.09128628671169281
488,0.998722493648529,0.09390580654144287,2.9999995e-27,0.9913567900657654,0.09128539264202118
489,0.9987601041793823,0.09388217329978943,2.9999995e-27,0.9913567900657654,0.09128453582525253
490,0.9987492561340332,0.09387665241956711,2.9999995e-27,0.9913567900657654,0.09128595888614655
491,0.9987536072731018,0.09387759864330292,2.9999995e-27,0.9907447695732117,0.09241066128015518
492,0.9987630248069763,0.09393090754747391,2.9999995e-27,0.9907447695732117,0.09241021424531937
493,0.9983564615249634,0.09528231620788574,2.9999995e-27,0.9913567900657654,0.09128322452306747
494,0.9987499713897705,0.093897745013237,2.9999995e-27,0.9907422065734863,0.09240876138210297
495,0.9987927079200745,0.09382530301809311,2.9999995e-27,0.9913541674613953,0.09128283709287643
496,0.9987290501594543,0.09389254450798035,2.9999995e-27,0.9913567900657654,0.09128203243017197
497,0.9987840056419373,0.09387288987636566,2.9999995e-27,0.9907447695732117,0.09240797907114029
498,0.9987969994544983,0.09389355778694153,2.9999994e-28,0.9913541674613953,0.09128327667713165
499,0.9983296990394592,0.09479241818189621,2.9999994e-28,0.9913541674613953,0.09128208458423615
